2026-06-11 10:48:47.533194 | 2024-08-02 00:00:00-04:00 | close=217.97 | spread=7.82 | z_score=-0.84 | score=-0.0084
2026-06-11 10:48:47.544470 | 2026-01-02 00:00:00-05:00 | close=270.51 | spread=8.82 | z_score=-1.26 | score=-0.0055
2026-06-11 10:48:47.544698 | 2026-01-06 00:00:00-05:00 | close=261.87 | spread=5.42 | z_score=-2.81 | score=-0.0371
2026-06-11 10:48:47.544989 | 2026-01-07 00:00:00-05:00 | close=259.85 | spread=3.86 | z_score=-2.57 | score=-0.0116
2026-06-11 10:48:47.545251 | 2026-01-20 00:00:00-05:00 | close=246.24 | spread=11.35 | z_score=-2.35 | score=-0.0686
2026-06-11 10:48:47.545525 | 2026-01-30 00:00:00-05:00 | close=259.00 | spread=9.70 | z_score=0.29 | score=-0.0093
2026-06-11 10:48:47.545811 | 2026-02-02 00:00:00-05:00 | close=269.51 | spread=11.26 | z_score=2.02 | score=-0.0572
2026-06-11 10:48:47.546019 | 2026-02-04 00:00:00-05:00 | close=275.98 | spread=6.65 | z_score=2.39 | score=-0.0250
2026-06-11 10:48:47.546303 | 2026-02-12 00:00:00-05:00 | close=261.49 | spread=15.53 | z_score=-0.04 | score=-0.1086
2026-06-11 10:48:47.546592 | 2026-02-27 00:00:00-05:00 | close=263.94 | spread=9.91 | z_score=-0.68 | score=-0.0009
2026-06-11 10:48:47.546752 | 2026-05-01 00:00:00-04:00 | close=279.88 | spread=8.84 | z_score=2.01 | score=-0.0264
2026-06-11 10:48:47.547039 | 2026-05-12 00:00:00-04:00 | close=294.80 | spread=2.71 | z_score=1.85 | score=-0.0063
2026-06-11 10:48:47.547281 | 2026-05-13 00:00:00-04:00 | close=298.87 | spread=7.42 | z_score=1.93 | score=-0.0209
2026-06-11 10:48:47.547418 | 2026-05-14 00:00:00-04:00 | close=298.21 | spread=5.07 | z_score=1.66 | score=-0.0062
2026-06-11 10:48:47.547721 | 2026-05-15 00:00:00-04:00 | close=300.23 | spread=6.68 | z_score=1.61 | score=-0.0075
2026-06-11 10:48:47.548095 | 2026-05-18 00:00:00-04:00 | close=297.84 | spread=5.75 | z_score=1.26 | score=-0.0142
2026-06-11 10:48:47.548808 | 2026-05-20 00:00:00-04:00 | close=302.25 | spread=4.72 | z_score=1.35 | score=-0.0013
2026-06-11 10:48:47.549097 | 2026-05-22 00:00:00-04:00 | close=308.82 | spread=5.56 | z_score=1.53 | score=-0.0072
2026-06-11 10:48:47.549436 | 2026-05-27 00:00:00-04:00 | close=310.85 | spread=4.96 | z_score=1.44 | score=-0.0043
2026-06-11 10:48:47.549847 | 2026-05-28 00:00:00-04:00 | close=312.51 | spread=3.23 | z_score=1.48 | score=-0.0294
2026-06-11 10:48:47.550303 | 2026-05-29 00:00:00-04:00 | close=312.06 | spread=5.47 | z_score=1.37 | score=-0.0504
2026-06-11 10:48:47.550712 | 2026-06-01 00:00:00-04:00 | close=306.31 | spread=5.92 | z_score=0.76 | score=-0.0096
2026-06-11 10:48:47.550979 | 2026-06-02 00:00:00-04:00 | close=315.20 | spread=8.76 | z_score=1.59 | score=-0.0855
2026-06-11 10:48:47.551232 | 2026-06-03 00:00:00-04:00 | close=310.26 | spread=8.09 | z_score=0.97 | score=-0.0529
2026-06-11 10:48:47.551435 | 2026-06-04 00:00:00-04:00 | close=311.23 | spread=3.89 | z_score=1.01 | score=-0.0163
2026-06-11 10:48:47.551588 | 2026-06-05 00:00:00-04:00 | close=307.34 | spread=8.02 | z_score=0.44 | score=-0.0568
2026-06-11 10:48:47.551707 | 2026-06-08 00:00:00-04:00 | close=301.54 | spread=16.23 | z_score=-0.48 | score=-0.1634
2026-06-11 10:48:47.551889 | 2026-06-09 00:00:00-04:00 | close=290.55 | spread=12.97 | z_score=-2.07 | score=-0.1443
2026-06-11 10:51:56.904973 | 2024-08-02 00:00:00-04:00 | close=217.97 | spread=7.82 | z_score=-0.84 | score=-0.0084
2026-06-11 10:51:56.905683 | 2024-08-05 00:00:00-04:00 | close=207.47 | spread=17.35 | z_score=-2.18 | score=-0.1458
2026-06-11 10:51:56.906222 | 2024-09-20 00:00:00-04:00 | close=226.50 | spread=5.43 | z_score=1.11 | score=-0.1571
2026-06-11 10:51:56.906433 | 2024-12-20 00:00:00-05:00 | close=252.87 | spread=9.25 | z_score=1.55 | score=-0.1137
2026-06-11 10:51:56.906607 | 2025-01-16 00:00:00-05:00 | close=226.81 | spread=9.92 | z_score=-2.02 | score=-0.0179
2026-06-11 10:51:56.906814 | 2025-01-21 00:00:00-05:00 | close=221.23 | spread=5.01 | z_score=-1.99 | score=-0.0204
2026-06-11 10:51:56.906924 | 2025-01-31 00:00:00-05:00 | close=234.50 | spread=13.66 | z_score=0.19 | score=-0.0923
2026-06-11 10:51:56.907001 | 2025-02-28 00:00:00-05:00 | close=240.57 | spread=11.83 | z_score=0.51 | score=-0.0195
2026-06-11 10:51:56.907088 | 2025-03-10 00:00:00-04:00 | close=226.28 | spread=11.88 | z_score=-2.01 | score=-0.0455
2026-06-11 10:51:56.907246 | 2025-03-11 00:00:00-04:00 | close=219.68 | spread=8.35 | z_score=-2.69 | score=-0.0450
2026-06-11 10:51:56.907465 | 2025-03-12 00:00:00-04:00 | close=215.84 | spread=6.80 | z_score=-2.57 | score=-0.0014
2026-06-11 10:51:56.907701 | 2025-03-13 00:00:00-04:00 | close=208.58 | spread=8.38 | z_score=-2.60 | score=-0.0196
2026-06-11 10:51:56.907818 | 2025-04-03 00:00:00-04:00 | close=202.12 | spread=6.21 | z_score=-2.13 | score=-0.0411
2026-06-11 10:51:56.907936 | 2025-04-04 00:00:00-04:00 | close=187.39 | spread=12.47 | z_score=-3.20 | score=-0.1858
2026-06-11 10:51:56.908085 | 2025-04-07 00:00:00-04:00 | close=180.51 | spread=19.43 | z_score=-2.87 | score=-0.2447
2026-06-11 10:51:56.908171 | 2025-04-08 00:00:00-04:00 | close=171.51 | spread=21.02 | z_score=-2.69 | score=-0.2288
2026-06-11 10:51:56.908295 | 2025-04-09 00:00:00-04:00 | close=197.80 | spread=28.57 | z_score=-0.81 | score=-0.2483
2026-06-11 10:51:56.908444 | 2025-04-10 00:00:00-04:00 | close=189.42 | spread=11.72 | z_score=-1.26 | score=-0.1111
2026-06-11 10:51:56.908626 | 2025-04-11 00:00:00-04:00 | close=197.11 | spread=13.41 | z_score=-0.70 | score=-0.0824
2026-06-11 10:51:56.908743 | 2025-04-14 00:00:00-04:00 | close=201.46 | spread=11.72 | z_score=-0.39 | score=-0.0608
2026-06-11 10:51:56.908847 | 2025-05-02 00:00:00-04:00 | close=204.27 | spread=4.80 | z_score=0.53 | score=-0.0083
2026-06-11 10:51:56.909062 | 2025-05-23 00:00:00-04:00 | close=194.50 | spread=4.22 | z_score=-1.59 | score=-0.0107
2026-06-11 10:51:56.909221 | 2025-06-20 00:00:00-04:00 | close=200.21 | spread=4.82 | z_score=0.39 | score=-0.0061
2026-06-11 10:51:56.909382 | 2025-06-30 00:00:00-04:00 | close=204.36 | spread=8.10 | z_score=1.79 | score=-0.0430
2026-06-11 10:51:56.909472 | 2025-07-01 00:00:00-04:00 | close=207.00 | spread=4.03 | z_score=2.30 | score=-0.0154
2026-06-11 10:51:56.909594 | 2025-07-02 00:00:00-04:00 | close=211.60 | spread=5.18 | z_score=2.82 | score=-0.0278
2026-06-11 10:51:56.909701 | 2025-07-31 00:00:00-04:00 | close=206.75 | spread=2.67 | z_score=-1.83 | score=-0.0236
2026-06-11 10:51:56.909818 | 2025-08-01 00:00:00-04:00 | close=201.58 | spread=12.03 | z_score=-2.98 | score=-0.1252
2026-06-11 10:51:56.909916 | 2025-08-06 00:00:00-04:00 | close=212.41 | spread=9.75 | z_score=0.79 | score=-0.0520
2026-06-11 10:51:56.910054 | 2025-08-07 00:00:00-04:00 | close=219.16 | spread=4.25 | z_score=2.16 | score=-0.0035
2026-06-11 10:51:56.910174 | 2025-08-08 00:00:00-04:00 | close=228.44 | spread=11.70 | z_score=2.95 | score=-0.1359
2026-06-11 10:51:56.910378 | 2025-09-19 00:00:00-04:00 | close=244.81 | spread=6.07 | z_score=2.16 | score=-0.0964
2026-06-11 10:51:56.910518 | 2025-09-22 00:00:00-04:00 | close=255.36 | spread=8.50 | z_score=2.96 | score=-0.0885
2026-06-11 10:51:56.910907 | 2025-10-10 00:00:00-04:00 | close=244.58 | spread=12.35 | z_score=-0.77 | score=-0.0281
2026-06-11 10:51:56.915162 | 2025-10-20 00:00:00-04:00 | close=261.50 | spread=8.73 | z_score=1.93 | score=-0.0132
2026-06-11 10:51:56.915904 | 2025-10-31 00:00:00-04:00 | close=269.61 | spread=8.14 | z_score=1.39 | score=-0.0017
2026-06-11 10:51:56.917193 | 2025-11-28 00:00:00-05:00 | close=278.33 | spread=3.00 | z_score=1.97 | score=-0.0079
2026-06-11 10:51:56.917485 | 2025-12-01 00:00:00-05:00 | close=282.58 | spread=7.27 | z_score=2.42 | score=-0.0071
2026-06-11 10:51:56.917826 | 2025-12-19 00:00:00-05:00 | close=273.16 | spread=4.69 | z_score=-0.97 | score=-0.0849
2026-06-11 10:51:56.917964 | 2025-12-30 00:00:00-05:00 | close=272.57 | spread=1.80 | z_score=-0.75 | score=-0.0075
2026-06-11 10:51:56.918267 | 2026-01-02 00:00:00-05:00 | close=270.51 | spread=8.82 | z_score=-1.26 | score=-0.0055
2026-06-11 10:51:56.918455 | 2026-01-06 00:00:00-05:00 | close=261.87 | spread=5.42 | z_score=-2.81 | score=-0.0371
2026-06-11 10:51:56.918559 | 2026-01-07 00:00:00-05:00 | close=259.85 | spread=3.86 | z_score=-2.57 | score=-0.0116
2026-06-11 10:51:56.918627 | 2026-01-20 00:00:00-05:00 | close=246.24 | spread=11.35 | z_score=-2.35 | score=-0.0686
2026-06-11 10:51:56.918696 | 2026-01-30 00:00:00-05:00 | close=259.00 | spread=9.70 | z_score=0.29 | score=-0.0093
2026-06-11 10:51:56.918808 | 2026-02-02 00:00:00-05:00 | close=269.51 | spread=11.26 | z_score=2.02 | score=-0.0572
2026-06-11 10:51:56.918931 | 2026-02-04 00:00:00-05:00 | close=275.98 | spread=6.65 | z_score=2.39 | score=-0.0250
2026-06-11 10:51:56.918997 | 2026-02-12 00:00:00-05:00 | close=261.49 | spread=15.53 | z_score=-0.04 | score=-0.1086
2026-06-11 10:51:56.919093 | 2026-02-27 00:00:00-05:00 | close=263.94 | spread=9.91 | z_score=-0.68 | score=-0.0009
2026-06-11 10:51:56.919444 | 2026-05-01 00:00:00-04:00 | close=279.88 | spread=8.84 | z_score=2.01 | score=-0.0264
2026-06-11 10:51:56.919797 | 2026-05-12 00:00:00-04:00 | close=294.80 | spread=2.71 | z_score=1.85 | score=-0.0063
2026-06-11 10:51:56.920205 | 2026-05-13 00:00:00-04:00 | close=298.87 | spread=7.42 | z_score=1.93 | score=-0.0209
2026-06-11 10:51:56.920424 | 2026-05-14 00:00:00-04:00 | close=298.21 | spread=5.07 | z_score=1.66 | score=-0.0062
2026-06-11 10:51:56.920592 | 2026-05-15 00:00:00-04:00 | close=300.23 | spread=6.68 | z_score=1.61 | score=-0.0075
2026-06-11 10:51:56.920892 | 2026-05-18 00:00:00-04:00 | close=297.84 | spread=5.75 | z_score=1.26 | score=-0.0142
2026-06-11 10:51:56.921777 | 2026-05-20 00:00:00-04:00 | close=302.25 | spread=4.72 | z_score=1.35 | score=-0.0013
2026-06-11 10:51:56.922105 | 2026-05-22 00:00:00-04:00 | close=308.82 | spread=5.56 | z_score=1.53 | score=-0.0072
2026-06-11 10:51:56.922290 | 2026-05-27 00:00:00-04:00 | close=310.85 | spread=4.96 | z_score=1.44 | score=-0.0043
2026-06-11 10:51:56.922458 | 2026-05-28 00:00:00-04:00 | close=312.51 | spread=3.23 | z_score=1.48 | score=-0.0294
2026-06-11 10:51:56.922714 | 2026-05-29 00:00:00-04:00 | close=312.06 | spread=5.47 | z_score=1.37 | score=-0.0504
2026-06-11 10:51:56.922963 | 2026-06-01 00:00:00-04:00 | close=306.31 | spread=5.92 | z_score=0.76 | score=-0.0096
2026-06-11 10:51:56.923231 | 2026-06-02 00:00:00-04:00 | close=315.20 | spread=8.76 | z_score=1.59 | score=-0.0855
2026-06-11 10:51:56.923461 | 2026-06-03 00:00:00-04:00 | close=310.26 | spread=8.09 | z_score=0.97 | score=-0.0529
2026-06-11 10:51:56.923766 | 2026-06-04 00:00:00-04:00 | close=311.23 | spread=3.89 | z_score=1.01 | score=-0.0163
2026-06-11 10:51:56.923891 | 2026-06-05 00:00:00-04:00 | close=307.34 | spread=8.02 | z_score=0.44 | score=-0.0568
2026-06-11 10:51:56.924012 | 2026-06-08 00:00:00-04:00 | close=301.54 | spread=16.23 | z_score=-0.48 | score=-0.1634
2026-06-11 10:51:56.924151 | 2026-06-09 00:00:00-04:00 | close=290.55 | spread=12.97 | z_score=-2.07 | score=-0.1443
2026-06-11 10:52:24.326657 | 2024-08-02 00:00:00-04:00 | close=217.97 | spread=7.82 | z_score=-0.84 | score=-0.0084
2026-06-11 10:52:24.327097 | 2024-08-05 00:00:00-04:00 | close=207.47 | spread=17.35 | z_score=-2.18 | score=-0.1458
2026-06-11 10:52:24.327389 | 2024-09-20 00:00:00-04:00 | close=226.50 | spread=5.43 | z_score=1.11 | score=-0.1571
2026-06-11 10:52:24.327606 | 2024-12-20 00:00:00-05:00 | close=252.87 | spread=9.25 | z_score=1.55 | score=-0.1137
2026-06-11 10:52:24.327827 | 2025-01-16 00:00:00-05:00 | close=226.81 | spread=9.92 | z_score=-2.02 | score=-0.0179
2026-06-11 10:52:24.328029 | 2025-01-21 00:00:00-05:00 | close=221.23 | spread=5.01 | z_score=-1.99 | score=-0.0204
2026-06-11 10:52:24.328155 | 2025-01-31 00:00:00-05:00 | close=234.50 | spread=13.66 | z_score=0.19 | score=-0.0923
2026-06-11 10:52:24.328293 | 2025-02-28 00:00:00-05:00 | close=240.57 | spread=11.83 | z_score=0.51 | score=-0.0195
2026-06-11 10:52:24.328394 | 2025-03-10 00:00:00-04:00 | close=226.28 | spread=11.88 | z_score=-2.01 | score=-0.0455
2026-06-11 10:52:24.328715 | 2025-03-11 00:00:00-04:00 | close=219.68 | spread=8.35 | z_score=-2.69 | score=-0.0450
2026-06-11 10:52:24.328976 | 2025-03-12 00:00:00-04:00 | close=215.84 | spread=6.80 | z_score=-2.57 | score=-0.0014
2026-06-11 10:52:24.329149 | 2025-03-13 00:00:00-04:00 | close=208.58 | spread=8.38 | z_score=-2.60 | score=-0.0196
2026-06-11 10:52:24.329393 | 2025-04-03 00:00:00-04:00 | close=202.12 | spread=6.21 | z_score=-2.13 | score=-0.0411
2026-06-11 10:52:24.329628 | 2025-04-04 00:00:00-04:00 | close=187.39 | spread=12.47 | z_score=-3.20 | score=-0.1858
2026-06-11 10:52:24.329821 | 2025-04-07 00:00:00-04:00 | close=180.51 | spread=19.43 | z_score=-2.87 | score=-0.2447
2026-06-11 10:52:24.330015 | 2025-04-08 00:00:00-04:00 | close=171.51 | spread=21.02 | z_score=-2.69 | score=-0.2288
2026-06-11 10:52:24.330163 | 2025-04-09 00:00:00-04:00 | close=197.80 | spread=28.57 | z_score=-0.81 | score=-0.2483
2026-06-11 10:52:24.330309 | 2025-04-10 00:00:00-04:00 | close=189.42 | spread=11.72 | z_score=-1.26 | score=-0.1111
2026-06-11 10:52:24.330463 | 2025-04-11 00:00:00-04:00 | close=197.11 | spread=13.41 | z_score=-0.70 | score=-0.0824
2026-06-11 10:52:24.330598 | 2025-04-14 00:00:00-04:00 | close=201.46 | spread=11.72 | z_score=-0.39 | score=-0.0608
2026-06-11 10:52:24.330737 | 2025-05-02 00:00:00-04:00 | close=204.27 | spread=4.80 | z_score=0.53 | score=-0.0083
2026-06-11 10:52:24.330869 | 2025-05-23 00:00:00-04:00 | close=194.50 | spread=4.22 | z_score=-1.59 | score=-0.0107
2026-06-11 10:52:24.331031 | 2025-06-20 00:00:00-04:00 | close=200.21 | spread=4.82 | z_score=0.39 | score=-0.0061
2026-06-11 10:52:24.331174 | 2025-06-30 00:00:00-04:00 | close=204.36 | spread=8.10 | z_score=1.79 | score=-0.0430
2026-06-11 10:52:24.331465 | 2025-07-01 00:00:00-04:00 | close=207.00 | spread=4.03 | z_score=2.30 | score=-0.0154
2026-06-11 10:52:24.331625 | 2025-07-02 00:00:00-04:00 | close=211.60 | spread=5.18 | z_score=2.82 | score=-0.0278
2026-06-11 10:52:24.331964 | 2025-07-31 00:00:00-04:00 | close=206.75 | spread=2.67 | z_score=-1.83 | score=-0.0236
2026-06-11 10:52:24.332065 | 2025-08-01 00:00:00-04:00 | close=201.58 | spread=12.03 | z_score=-2.98 | score=-0.1252
2026-06-11 10:52:24.332553 | 2025-08-06 00:00:00-04:00 | close=212.41 | spread=9.75 | z_score=0.79 | score=-0.0520
2026-06-11 10:52:24.333193 | 2025-08-07 00:00:00-04:00 | close=219.16 | spread=4.25 | z_score=2.16 | score=-0.0035
2026-06-11 10:52:24.333545 | 2025-08-08 00:00:00-04:00 | close=228.44 | spread=11.70 | z_score=2.95 | score=-0.1359
2026-06-11 10:52:24.333740 | 2025-09-19 00:00:00-04:00 | close=244.81 | spread=6.07 | z_score=2.16 | score=-0.0964
2026-06-11 10:52:24.333832 | 2025-09-22 00:00:00-04:00 | close=255.36 | spread=8.50 | z_score=2.96 | score=-0.0885
2026-06-11 10:52:24.334124 | 2025-10-10 00:00:00-04:00 | close=244.58 | spread=12.35 | z_score=-0.77 | score=-0.0281
2026-06-11 10:52:24.334248 | 2025-10-20 00:00:00-04:00 | close=261.50 | spread=8.73 | z_score=1.93 | score=-0.0132
2026-06-11 10:52:24.334511 | 2025-10-31 00:00:00-04:00 | close=269.61 | spread=8.14 | z_score=1.39 | score=-0.0017
2026-06-11 10:52:24.334826 | 2025-11-28 00:00:00-05:00 | close=278.33 | spread=3.00 | z_score=1.97 | score=-0.0079
2026-06-11 10:52:24.335068 | 2025-12-01 00:00:00-05:00 | close=282.58 | spread=7.27 | z_score=2.42 | score=-0.0071
2026-06-11 10:52:24.335315 | 2025-12-19 00:00:00-05:00 | close=273.16 | spread=4.69 | z_score=-0.97 | score=-0.0849
2026-06-11 10:52:24.335678 | 2025-12-30 00:00:00-05:00 | close=272.57 | spread=1.80 | z_score=-0.75 | score=-0.0075
2026-06-11 10:52:24.336810 | 2026-01-02 00:00:00-05:00 | close=270.51 | spread=8.82 | z_score=-1.26 | score=-0.0055
2026-06-11 10:52:24.337319 | 2026-01-06 00:00:00-05:00 | close=261.87 | spread=5.42 | z_score=-2.81 | score=-0.0371
2026-06-11 10:52:24.337688 | 2026-01-07 00:00:00-05:00 | close=259.85 | spread=3.86 | z_score=-2.57 | score=-0.0116
2026-06-11 10:52:24.338047 | 2026-01-20 00:00:00-05:00 | close=246.24 | spread=11.35 | z_score=-2.35 | score=-0.0686
2026-06-11 10:52:24.338357 | 2026-01-30 00:00:00-05:00 | close=259.00 | spread=9.70 | z_score=0.29 | score=-0.0093
2026-06-11 10:52:24.339454 | 2026-02-02 00:00:00-05:00 | close=269.51 | spread=11.26 | z_score=2.02 | score=-0.0572
2026-06-11 10:52:24.340031 | 2026-02-04 00:00:00-05:00 | close=275.98 | spread=6.65 | z_score=2.39 | score=-0.0250
2026-06-11 10:52:24.340329 | 2026-02-12 00:00:00-05:00 | close=261.49 | spread=15.53 | z_score=-0.04 | score=-0.1086
2026-06-11 10:52:24.340843 | 2026-02-27 00:00:00-05:00 | close=263.94 | spread=9.91 | z_score=-0.68 | score=-0.0009
2026-06-11 10:52:24.341078 | 2026-05-01 00:00:00-04:00 | close=279.88 | spread=8.84 | z_score=2.01 | score=-0.0264
2026-06-11 10:52:24.341460 | 2026-05-12 00:00:00-04:00 | close=294.80 | spread=2.71 | z_score=1.85 | score=-0.0063
2026-06-11 10:52:24.342294 | 2026-05-13 00:00:00-04:00 | close=298.87 | spread=7.42 | z_score=1.93 | score=-0.0209
2026-06-11 10:52:24.342471 | 2026-05-14 00:00:00-04:00 | close=298.21 | spread=5.07 | z_score=1.66 | score=-0.0062
2026-06-11 10:52:24.342749 | 2026-05-15 00:00:00-04:00 | close=300.23 | spread=6.68 | z_score=1.61 | score=-0.0075
2026-06-11 10:52:24.343018 | 2026-05-18 00:00:00-04:00 | close=297.84 | spread=5.75 | z_score=1.26 | score=-0.0142
2026-06-11 10:52:24.343421 | 2026-05-20 00:00:00-04:00 | close=302.25 | spread=4.72 | z_score=1.35 | score=-0.0013
2026-06-11 10:52:24.343723 | 2026-05-22 00:00:00-04:00 | close=308.82 | spread=5.56 | z_score=1.53 | score=-0.0072
2026-06-11 10:52:24.343850 | 2026-05-27 00:00:00-04:00 | close=310.85 | spread=4.96 | z_score=1.44 | score=-0.0043
2026-06-11 10:52:24.343961 | 2026-05-28 00:00:00-04:00 | close=312.51 | spread=3.23 | z_score=1.48 | score=-0.0294
2026-06-11 10:52:24.344091 | 2026-05-29 00:00:00-04:00 | close=312.06 | spread=5.47 | z_score=1.37 | score=-0.0504
2026-06-11 10:52:24.344261 | 2026-06-01 00:00:00-04:00 | close=306.31 | spread=5.92 | z_score=0.76 | score=-0.0096
2026-06-11 10:52:24.344636 | 2026-06-02 00:00:00-04:00 | close=315.20 | spread=8.76 | z_score=1.59 | score=-0.0855
2026-06-11 10:52:24.345025 | 2026-06-03 00:00:00-04:00 | close=310.26 | spread=8.09 | z_score=0.97 | score=-0.0529
2026-06-11 10:52:24.345250 | 2026-06-04 00:00:00-04:00 | close=311.23 | spread=3.89 | z_score=1.01 | score=-0.0163
2026-06-11 10:52:24.345573 | 2026-06-05 00:00:00-04:00 | close=307.34 | spread=8.02 | z_score=0.44 | score=-0.0568
2026-06-11 10:52:24.345735 | 2026-06-08 00:00:00-04:00 | close=301.54 | spread=16.23 | z_score=-0.48 | score=-0.1634
2026-06-11 10:52:24.345952 | 2026-06-09 00:00:00-04:00 | close=290.55 | spread=12.97 | z_score=-2.07 | score=-0.1443
2026-06-11 10:55:35.811175 | 2024-08-02 00:00:00-04:00 | close=217.97 | spread=7.82 | z_score=-0.84 | score=-0.0084
2026-06-11 10:55:35.811765 | 2024-08-05 00:00:00-04:00 | close=207.47 | spread=17.35 | z_score=-2.18 | score=-0.1458
